nm/Band,Pan,Coastal (MS7),Blue (MS4),Green (MS3),Yellow (MS6),Red (MS2),Red Edge (MS5),NIR1 (MS1),NIR2 (MS8),SWIR1,SWIR2,SWIR3,SWIR4,SWIR5,SWIR6,SWIR7,SWIR8,,Inputs:,
1260,0,0,0,0,0,0,0,0,0,0.001029029,0,0,0,0,0,0,0,,,
1261,0,0,0,0,0,0,0,0,0,0.000950599,0,0,0,0,0,0,0,,,
1262,0,0,0,0,0,0,0,0,0,0.000905436,0,0,0,0,0,0,0,,,
1263,0,0,0,0,0,0,0,0,0,0.000821846,0,0,0,0,0,0,0,,,
1264,0,0,0,0,0,0,0,0,0,0.000737732,0,0,0,0,0,0,0,,,
1265,0,0,0,0,0,0,0,0,0,0.000702467,0,0,0,0,0,0,0,,,
1266,0,0,0,0,0,0,0,0,0,0.000642001,0,0,0,0,0,0,0,,,
1267,0,0,0,0,0,0,0,0,0,0.000582034,0,0,0,0,0,0,0,,,
1268,0,0,0,0,0,0,0,0,0,0.000551599,0,0,0,0,0,0,0,,,
1269,0,0,0,0,0,0,0,0,0,0.000530797,0,0,0,0,0,0,0,,,
1270,0,0,0,0,0,0,0,0,0,0.00050378,0,0,0,0,0,0,0,,,
1271,0,0,0,0,0,0,0,0,0,0.000467956,0,0,0,0,0,0,0,,,
1272,0,0,0,0,0,0,0,0,0,0.00044812,0,0,0,0,0,0,0,,,
1273,0,0,0,0,0,0,0,0,0,0.000426488,0,0,0,0,0,0,0,,,
1274,0,0,0,0,0,0,0,0,0,0.0004121,0,0,0,0,0,0,0,,,
1275,0,0,0,0,0,0,0,0,0,0.000374952,0,0,0,0,0,0,0,,,
1276,0,0,0,0,0,0,0,0,0,0.000391591,0,0,0,0,0,0,0,,,
1277,0,0,0,0,0,0,0,0,0,0.000374988,0,0,0,0,0,0,0,,,
1278,0,0,0,0,0,0,0,0,0,0.000327262,0,0,0,0,0,0,0,,,
1279,0,0,0,0,0,0,0,0,0,0.000334851,0,0,0,0,0,0,0,,,
1280,0,0,0,0,0,0,0,0,0,0.000320358,0,0,0,0,0,0,0,,,
1281,0,0,0,0,0,0,0,0,0,0.000303884,0,0,0,0,0,0,0,,,
1282,0,0,0,0,0,0,0,0,0,0.000312254,0,0,0,0,0,0,0,,,
1283,0,0,0,0,0,0,0,0,0,0.000291808,0,0,0,0,0,0,0,,,
1284,0,0,0,0,0,0,0,0,0,0.000273861,0,0,0,0,0,0,0,,,
1285,0,0,0,0,0,0,0,0,0,0.000283086,0,0,0,0,0,0,0,,,
1286,0,0,0,0,0,0,0,0,0,0.000268532,0,0,0,0,0,0,0,,,
1287,0,0,0,0,0,0,0,0,0,0.000273364,0,0,0,0,0,0,0,,,
1288,0,0,0,0,0,0,0,0,0,0.000265871,0,0,0,0,0,0,0,,,
1289,0,0,0,0,0,0,0,0,0,0.000291852,0,0,0,0,0,0,0,,,
1290,0,0,0,0,0,0,0,0,0,0.000293601,0,0,0,0,0,0,0,,,
1291,0,0,0,0,0,0,0,0,0,0.00025029,0,0,0,0,0,0,0,,,
1292,0,0,0,0,0,0,0,0,0,0.00025519,0,0,0,0,0,0,0,,,
1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1489,0,0,0,0,0,0,0,0,0,0,9.16663E-05,0,0,0,0,0,0,,,
1490,0,0,0,0,0,0,0,0,0,0,8.13465E-05,0,0,0,0,0,0,,,
1491,0,0,0,0,0,0,0,0,0,0,7.23616E-05,0,0,0,0,0,0,,,
1492,0,0,0,0,0,0,0,0,0,0,8.00155E-05,0,0,0,0,0,0,,,
1493,0,0,0,0,0,0,0,0,0,0,6.83204E-05,0,0,0,0,0,0,,,
1494,0,0,0,0,0,0,0,0,0,0,7.19737E-05,0,0,0,0,0,0,,,
1495,0,0,0,0,0,0,0,0,0,0,8.7774E-05,0,0,0,0,0,0,,,
1496,0,0,0,0,0,0,0,0,0,0,9.81107E-05,0,0,0,0,0,0,,,
1497,0,0,0,0,0,0,0,0,0,0,9.43876E-05,0,0,0,0,0,0,,,
1498,0,0,0,0,0,0,0,0,0,0,7.18054E-05,0,0,0,0,0,0,,,
1499,0,0,0,0,0,0,0,0,0,0,6.63254E-05,0,0,0,0,0,0,,,
1500,0,0,0,0,0,0,0,0,0,0,8.00E-05,0,0,0,0,0,0,,,
1501,0,0,0,0,0,0,0,0,0,0,8.98E-05,0,0,0,0,0,0,,,
1502,0,0,0,0,0,0,0,0,0,0,8.74E-05,0,0,0,0,0,0,,,
1503,0,0,0,0,0,0,0,0,0,0,7.78E-05,0,0,0,0,0,0,,,
1504,0,0,0,0,0,0,0,0,0,0,7.97E-05,0,0,0,0,0,0,,,
1505,0,0,0,0,0,0,0,0,0,0,9.23E-05,0,0,0,0,0,0,,,
1506,0,0,0,0,0,0,0,0,0,0,1.10E-04,0,0,0,0,0,0,,,
1507,0,0,0,0,0,0,0,0,0,0,9.03E-05,0,0,0,0,0,0,,,
1508,0,0,0,0,0,0,0,0,0,0,9.17E-05,0,0,0,0,0,0,,,
1509,0,0,0,0,0,0,0,0,0,0,8.56E-05,0,0,0,0,0,0,,,
1510,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,,,
1511,0,0,0,0,0,0,0,0,0,0,8.15E-05,0,0,0,0,0,0,,,
1512,0,0,0,0,0,0,0,0,0,0,8.76E-05,0,0,0,0,0,0,,,
1513,0,0,0,0,0,0,0,0,0,0,8.23E-05,0,0,0,0,0,0,,,
1514,0,0,0,0,0,0,0,0,0,0,9.98E-05,0,0,0,0,0,0,,,
1515,0,0,0,0,0,0,0,0,0,0,9.03E-05,0,0,0,0,0,0,,,
1516,0,0,0,0,0,0,0,0,0,0,8.81E-05,0,0,0,0,0,0,,,
1517,0,0,0,0,0,0,0,0,0,0,8.62E-05,0,0,0,0,0,0,,,
1518,0,0,0,0,0,0,0,0,0,0,8.49E-05,0,0,0,0,0,0,,,
1519,0,0,0,0,0,0,0,0,0,0,8.94E-05,0,0,0,0,0,0,,,
1520,0,0,0,0,0,0,0,0,0,0,7.53E-05,0,0,0,0,0,0,,,
1521,0,0,0,0,0,0,0,0,0,0,1.06E-04,0,0,0,0,0,0,,,
1522,0,0,0,0,0,0,0,0,0,0,9.37E-05,0,0,0,0,0,0,,,
1523,0,0,0,0,0,0,0,0,0,0,1.15E-04,0,0,0,0,0,0,,,
1524,0,0,0,0,0,0,0,0,0,0,1.22E-04,0,0,0,0,0,0,,,
1525,0,0,0,0,0,0,0,0,0,0,1.28E-04,0,0,0,0,0,0,,,
1526,0,0,0,0,0,0,0,0,0,0,1.13E-04,0,0,0,0,0,0,,,
1527,0,0,0,0,0,0,0,0,0,0,1.67E-04,0,0,0,0,0,0,,,
1528,0,0,0,0,0,0,0,0,0,0,1.53E-04,0,0,0,0,0,0,,,
1529,0,0,0,0,0,0,0,0,0,0,1.84E-04,0,0,0,0,0,0,,,
1530,0,0,0,0,0,0,0,0,0,0,2.18E-04,0,0,0,0,0,0,,,
1531,0,0,0,0,0,0,0,0,0,0,2.75E-04,0,0,0,0,0,0,,,
1532,0,0,0,0,0,0,0,0,0,0,3.05E-04,0,0,0,0,0,0,,,
1533,0,0,0,0,0,0,0,0,0,0,4.02E-04,0,0,0,0,0,0,,,
1534,0,0,0,0,0,0,0,0,0,0,4.85E-04,0,0,0,0,0,0,,,
1535,0,0,0,0,0,0,0,0,0,0,6.23E-04,0,0,0,0,0,0,,,
1536,0,0,0,0,0,0,0,0,0,0,8.39E-04,0,0,0,0,0,0,,,
1537,0,0,0,0,0,0,0,0,0,0,0.001168188,0,0,0,0,0,0,,,
1538,0,0,0,0,0,0,0,0,0,0,0.001601485,0,0,0,0,0,0,,,
1539,0,0,0,0,0,0,0,0,0,0,0.002314974,0,0,0,0,0,0,,,
1540,0,0,0,0,0,0,0,0,0,0,0.00335142,0,0,0,0,0,0,,,
1541,0,0,0,0,0,0,0,0,0,0,0.004964323,0,0,0,0,0,0,,,
1542,0,0,0,0,0,0,0,0,0,0,0.007608097,0,0,0,0,0,0,,,
1543,0,0,0,0,0,0,0,0,0,0,0.01198123,0,0,0,0,0,0,,,
1544,0,0,0,0,0,0,0,0,0,0,0.018839432,0,0,0,0,0,0,,,
1545,0,0,0,0,0,0,0,0,0,0,0.031036616,0,0,0,0,0,0,,,
1546,0,0,0,0,0,0,0,0,0,0,0.05276573,0,0,0,0,0,0,,,
1547,0,0,0,0,0,0,0,0,0,0,0.081285733,0,0,0,0,0,0,,,
1548,0,0,0,0,0,0,0,0,0,0,0.126447071,0,0,0,0,0,0,,,
1549,0,0,0,0,0,0,0,0,0,0,0.193279459,0,0,0,0,0,0,,,
1550,0,0,0,0,0,0,0,0,0,0,0.285809678,0,0,0,0,0,0,,,
1551,0,0,0,0,0,0,0,0,0,0,0.409587341,0,0,0,0,0,0,,,
1552,0,0,0,0,0,0,0,0,0,0,0.548183552,0,0,0,0,0,0,,,
1553,0,0,0,0,0,0,0,0,0,0,0.686931545,0,0,0,0,0,0,,,
1554,0,0,0,0,0,0,0,0,0,0,0.815635883,0,0,0,0,0,0,,,
1555,0,0,0,0,0,0,0,0,0,0,0.909530926,0,0,0,0,0,0,,,
1556,0,0,0,0,0,0,0,0,0,0,0.938431719,0,0,0,0,0,0,,,
1557,0,0,0,0,0,0,0,0,0,0,0.931295649,0,0,0,0,0,0,,,
1558,0,0,0,0,0,0,0,0,0,0,0.913804766,0,0,0,0,0,0,,,
1559,0,0,0,0,0,0,0,0,0,0,0.900219391,0,0,0,0,0,0,,,
1560,0,0,0,0,0,0,0,0,0,0,0.894925035,0,0,0,0,0,0,,,
1561,0,0,0,0,0,0,0,0,0,0,0.897506514,0,0,0,0,0,0,,,
1562,0,0,0,0,0,0,0,0,0,0,0.90709205,0,0,0,0,0,0,,,
1563,0,0,0,0,0,0,0,0,0,0,0.92020527,0,0,0,0,0,0,,,
1564,0,0,0,0,0,0,0,0,0,0,0.934083097,0,0,0,0,0,0,,,
1565,0,0,0,0,0,0,0,0,0,0,0.947587363,0,0,0,0,0,0,,,
1566,0,0,0,0,0,0,0,0,0,0,0.960201764,0,0,0,0,0,0,,,
1567,0,0,0,0,0,0,0,0,0,0,0.970978631,0,0,0,0,0,0,,,
1568,0,0,0,0,0,0,0,0,0,0,0.979443045,0,0,0,0,0,0,,,
1569,0,0,0,0,0,0,0,0,0,0,0.985226644,0,0,0,0,0,0,,,
1570,0,0,0,0,0,0,0,0,0,0,0.988442877,0,0,0,0,0,0,,,
1571,0,0,0,0,0,0,0,0,0,0,0.989462554,0,0,0,0,0,0,,,
1572,0,0,0,0,0,0,0,0,0,0,0.988938706,0,0,0,0,0,0,,,
1573,0,0,0,0,0,0,0,0,0,0,0.987626011,0,0,0,0,0,0,,,
1574,0,0,0,0,0,0,0,0,0,0,0.986394454,0,0,0,0,0,0,,,
1575,0,0,0,0,0,0,0,0,0,0,0.985879216,0,0,0,0,0,0,,,
1576,0,0,0,0,0,0,0,0,0,0,0.98692888,0,0,0,0,0,0,,,
1577,0,0,0,0,0,0,0,0,0,0,0.989477673,0,0,0,0,0,0,,,
1578,0,0,0,0,0,0,0,0,0,0,0.993074212,0,0,0,0,0,0,,,
1579,0,0,0,0,0,0,0,0,0,0,0.995928966,0,0,0,0,0,0,,,
1580,0,0,0,0,0,0,0,0,0,0,0.997065045,0,0,0,0,0,0,,,
1581,0,0,0,0,0,0,0,0,0,0,0.996988191,0,0,0,0,0,0,,,
1582,0,0,0,0,0,0,0,0,0,0,0.996143212,0,0,0,0,0,0,,,
1583,0,0,0,0,0,0,0,0,0,0,0.996980305,0,0,0,0,0,0,,,
1584,0,0,0,0,0,0,0,0,0,0,0.998792025,0,0,0,0,0,0,,,
1585,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
1586,0,0,0,0,0,0,0,0,0,0,0.996921418,0,0,0,0,0,0,,,
1587,0,0,0,0,0,0,0,0,0,0,0.98030514,0,0,0,0,0,0,,,
1588,0,0,0,0,0,0,0,0,0,0,0.930679591,4.22495E-05,0,0,0,0,0,,,
1589,0,0,0,0,0,0,0,0,0,0,0.831848891,1.78818E-06,0,0,0,0,0,,,
1590,0,0,0,0,0,0,0,0,0,0,0.725741028,3.58934E-05,0,0,0,0,0,,,
